2.0,2.9673,5.346,5.3528,0.0091,84.9072,4.9515,6.8241,4.3655,6.9322,6.6792,5.7391,6.6897,7.1856,5.6202,6.7378,7.064,5.6821,6.8725,6.8526,5.9575,6.7425,6.7749,6.0209,6.706,7.1209,5.8973,-2.3656
0.0,8.078,4.6456,6.1277,0.0028,193.1699,5.258,8.1169,4.0773,5.4458,8.1829,1.3004,5.4838,7.5687,0.7157,5.4792,7.6861,0.6688,6.5775,8.0936,1.3933,6.5889,8.1269,1.3698,6.6211,7.607,0.9204,-3.2229
3.0,5.611,5.6486,2.7931,-0.0295,67.8248,5.3229,4.5418,4.0596,5.2791,4.6304,3.3612,5.1013,4.7189,3.5802,5.1822,4.8967,3.4292,5.3717,4.6063,3.5573,5.3093,4.7589,3.6453,5.3778,4.7567,3.6204,-0.6429
1.0,8.5693,4.7631,6.5678,-0.0032,210.0481,5.6866,8.5071,4.1929,6.4813,8.4968,0.6778,6.6021,6.8043,0.0359,6.6093,6.7652,0.0,7.0141,8.5057,0.7619,6.9995,8.4969,0.8151,7.1532,6.8403,0.0674,-4.2646
2.0,2.3749,5.2957,0.5603,0.0567,183.6761,4.97,4.002,3.7535,1.0108,3.6199,4.6233,1.2763,4.4268,4.4388,1.1254,4.0211,4.4368,0.7758,4.0715,4.3417,0.7357,3.9141,4.1327,0.91,4.2965,4.2029,-4.1009
