                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     16,                0.90957,                  2.181,                0.17268,                0.81147,                 1.0122,                0.92143,                0.89795,                0.94856,                0.79981,                0.84469,                0.82707,                0.82668,                 0.5781,                0.76877,                 1.5554,                0.03087,                0.70927,                0.98842,             0.00038835,             0.00038835,             0.00038835
                     17,                0.89255,                 2.1753,                0.17409,                0.80396,                 1.0051,                0.94024,                0.88933,                0.94959,                0.80018,                0.85659,                0.81394,                0.82362,                0.56249,                0.76139,                 1.5436,                0.02943,                0.72671,                0.97905,             0.00036297,             0.00036297,             0.00036297
                     18,                0.89333,                 2.0866,                0.16906,                0.79599,                 1.0061,                0.91613,                0.90885,                0.94852,                0.80991,                0.83078,                0.83086,                0.82143,                0.59062,                0.74122,                 1.4945,                0.02886,                0.69442,                0.97463,             0.00033759,             0.00033759,             0.00033759
                     19,                 0.8665,                 2.0332,                0.16522,                0.78365,                0.99325,                0.92048,                0.90087,                 0.9507,                0.80606,                 0.8422,                0.82431,                0.83239,                 0.5848,                0.73689,                 1.4993,                0.03029,                0.69465,                0.97417,             0.00031221,             0.00031221,             0.00031221
                     20,                0.87253,                 2.0228,                0.16756,                0.78079,                0.99999,                0.93391,                0.90664,                0.95293,                0.81259,                0.85747,                0.83689,                0.83556,                0.60546,                0.71402,                  1.433,                0.02899,                0.67616,                0.96339,             0.00028684,             0.00028684,             0.00028684
                     21,                0.79196,                   1.58,                0.06234,                0.73931,                0.97793,                0.94417,                0.88514,                0.95295,                0.80446,                0.86408,                0.80966,                0.83093,                0.60534,                 0.7317,                 1.4407,                0.01952,                 0.6943,                0.96682,             0.00026146,             0.00026146,             0.00026146
                     22,                0.76002,                 1.5109,                0.05673,                0.71439,                0.96655,                0.93604,                0.90417,                0.95526,                0.81258,                0.86049,                0.83065,                0.84021,                0.61189,                0.72805,                 1.4242,                0.01545,                0.67278,                0.96739,             0.00023608,             0.00023608,             0.00023608
                     23,                0.74627,                 1.4751,                0.05335,                0.70292,                 0.9587,                0.94058,                0.89761,                0.95726,                0.81554,                0.87009,                0.82948,                0.84633,                0.63001,                0.70948,                 1.3252,                0.01337,                0.66609,                0.95877,             0.00021071,             0.00021071,             0.00021071
                     24,                 0.7344,                 1.4229,                0.05215,                 0.6856,                0.95585,                0.95084,                0.90495,                0.96095,                0.82664,                0.88217,                0.84233,                0.85858,                0.64512,                 0.6886,                 1.2689,                0.01332,                0.65276,                0.95106,             0.00018533,             0.00018533,             0.00018533
                     25,                0.71442,                 1.3877,                0.05095,                0.67601,                0.94839,                 0.9482,                 0.9132,                0.96153,                0.83459,                0.88114,                0.84996,                0.85558,                0.65093,                0.66979,                 1.2297,                0.01222,                0.64211,                0.94469,             0.00015995,             0.00015995,             0.00015995
                     26,                0.70518,                 1.3349,                0.05282,                0.66637,                0.94328,                0.94357,                 0.9175,                0.95951,                  0.837,                0.86615,                0.85251,                0.85054,                0.64672,                 0.6633,                 1.2325,                0.01216,                0.64633,                0.94112,             0.00013457,             0.00013457,             0.00013457
                     27,                0.69844,                 1.3098,                0.04987,                0.65868,                0.94007,                0.95659,                0.90984,                0.96189,                0.83429,                0.89945,                0.85285,                0.86993,                0.66388,                 0.6717,                 1.1903,                0.01185,                0.61914,                0.94344,              0.0001092,              0.0001092,              0.0001092
                     28,                0.68605,                 1.2727,                0.05033,                0.64998,                0.93579,                0.94544,                0.91634,                0.96241,                0.83823,                0.89101,                0.86046,                0.87692,                0.68133,                0.66441,                  1.133,                 0.0113,                 0.6284,                0.94149,             8.3821e-05,             8.3821e-05,             8.3821e-05
                     29,                 0.6796,                 1.2577,                0.05031,                0.64208,                0.93314,                0.95962,                 0.9137,                0.96379,                0.84419,                 0.9084,                0.86219,                0.88335,                0.68393,                0.65436,                  1.115,                0.01116,                0.61875,                0.93894,             5.8444e-05,             5.8444e-05,             5.8444e-05
                     30,                 0.6638,                 1.1854,                0.04907,                0.63767,                0.93153,                0.96188,                0.91482,                0.96288,                0.84422,                0.91177,                0.86373,                0.88536,                0.69162,                0.65304,                 1.1011,                  0.011,                0.61042,                0.93733,             3.3067e-05,             3.3067e-05,             3.3067e-05
