0.0,5.3579,1.9899,-1.3652,0.0034,-23.9355,-0.0215,-0.1258,2.0899,8.9411,-0.1518,2.0899,9.0653,-0.0184,2.0899,9.0889,0.0076,2.0899,8.9647,-0.1256,1.8899,8.9411,-0.1518,1.8899,9.0653,-0.0185,1.8899,9.0889,0.0076,1.8899,8.9647,1.0
0.0,-0.1008,1.5063,-0.2743,176.6115,-89.8311,-176.6243,-5.4666,1.6063,7.8483,-5.6087,1.6063,7.855,-5.5949,1.6063,7.9999,-5.4529,1.6063,7.9931,-5.4666,1.4063,7.8484,-5.6087,1.4063,7.855,-5.5949,1.4063,7.9999,-5.4528,1.4063,7.9932,66.0
0.0,-0.4699,0.1069,-0.8821,179.9034,-83.1437,-179.9232,-5.8265,0.2069,8.4646,-5.9692,0.2069,8.4541,-5.9733,0.2069,8.5991,-5.8305,0.2069,8.6097,-5.8266,0.0068,8.4646,-5.9692,0.0068,8.4541,-5.9732,0.0068,8.5991,-5.8305,0.0068,8.6097,66.0
0.0,5.3403,1.9946,-1.0283,0.0093,-32.4961,-0.0153,-0.1357,2.0945,8.5983,-0.1753,2.0945,8.7211,-0.0439,2.0945,8.7581,-0.0043,2.0945,8.6352,-0.1356,1.8946,8.5983,-0.1753,1.8946,8.7211,-0.044,1.8946,8.7581,-0.0042,1.8946,8.6351,1.0
0.0,4.8375,-0.9107,-0.7278,0.0012,-39.2557,-0.0202,-0.6382,-0.8108,8.3084,-0.6657,-0.8108,8.421,-0.547,-0.8108,8.4465,-0.5194,-0.8107,8.3338,-0.638,-1.0107,8.3085,-0.6658,-1.0107,8.4211,-0.547,-1.0107,8.4465,-0.5193,-1.0107,8.3337,2.0
0.0,4.5492,-0.9693,-1.3601,0.002,-18.85,-0.0144,-0.8786,-0.8693,9.0286,-0.8668,-0.8693,9.004,-0.8829,-0.8693,8.9908,-0.8949,-0.8693,9.0153,-0.8783,-1.0693,9.0288,-0.8669,-1.0693,9.004,-0.883,-1.0693,8.9907,-0.8947,-1.0693,9.0153,6.0
0.0,-0.7807,-1.07,6.4902,-179.9961,-2.7902,179.9998,-6.1338,-0.9701,1.2446,-6.1234,-0.9701,1.0819,-6.2869,-0.9701,1.0753,-6.2972,-0.9701,1.238,-6.1339,-1.17,1.2449,-6.1235,-1.17,1.0819,-6.2868,-1.17,1.0752,-6.2971,-1.17,1.238,151.0
0.0,-1.3975,1.8462,6.8277,-179.9746,15.126,-179.9962,-6.7683,1.9461,0.9233,-6.7228,1.9461,0.7614,-6.8864,1.9462,0.7219,-6.9319,1.9462,0.8835,-6.7685,1.7462,0.9237,-6.7229,1.7462,0.7613,-6.8864,1.7462,0.7218,-6.9318,1.7463,0.8837,165.0
0.0,-2.865,1.5253,6.7522,-179.9986,-32.6738,-179.9998,-8.1765,1.6253,0.8816,-8.3094,1.6253,0.7764,-8.4129,1.6253,0.9138,-8.28,1.6253,1.0189,-8.1765,1.4254,0.882,-8.3094,1.4254,0.7763,-8.4129,1.4254,0.9136,-8.2798,1.4254,1.0189,106.0
0.0,-0.3743,1.6446,13.4516,-179.9115,10.6778,-179.9679,-5.9721,1.7448,-5.7582,-5.7662,1.7447,-5.6505,-5.6359,1.7447,-5.8458,-5.8418,1.7447,-5.9537,-5.9718,1.5444,-5.7596,-5.7659,1.5444,-5.6503,-5.6361,1.5444,-5.8454,-5.8423,1.5443,-5.9541,142.0
