3.0,3.334,-1.6089,3.5316,-0.2434,-115.2271,0.6331,-2.4366,-0.9319,3.7349,-2.3194,-0.9356,4.0276,-1.5789,-0.9272,3.793,-1.6934,-0.9398,3.4988,-2.4311,-1.6058,3.7293,-2.317,-1.6028,4.0314,-1.5827,-1.6017,3.7862,-1.6908,-1.6075,3.4996,42.0
1.0,3.3668,-1.4093,5.0332,-0.0215,-160.026,0.001,-3.3841,0.7057,4.6795,-3.3341,0.7064,4.6438,-3.424,0.7062,4.5177,-3.486,0.7038,4.5418,-3.3927,-1.4093,4.688,-3.3269,-1.415,4.6772,-3.4328,-1.4103,4.5044,-3.4638,-1.41,4.536,64.5
10.0,1.717,-1.5632,5.936,-179.9879,-103.6654,179.9703,-2.4592,-0.7203,5.0294,-2.5329,-0.7204,4.292,-4.2838,-0.7206,4.4779,-4.199,-0.7203,5.2036,-2.4595,-1.5234,5.0303,-2.5367,-1.5514,4.2881,-4.2785,-1.5328,4.4728,-4.1999,-1.5327,5.2076,68.0
8.0,2.8304,-1.1287,5.4194,-0.0147,79.6327,-0.001,-2.5346,-0.9716,5.3245,-3.038,-0.9461,5.4587,-3.0405,-0.9702,5.5363,-2.4415,-1.0033,5.4882,-2.4285,-1.186,5.3039,-2.9446,-1.1253,5.3767,-3.0215,-1.1445,5.587,-2.4977,-1.1587,5.5081,49.0
5.0,3.3112,-0.779,3.5498,-179.8856,14.1799,-179.9511,-3.2811,-0.5285,3.5127,-3.285,-0.528,3.5566,-3.2976,-0.5299,3.5539,-3.3423,-0.527,3.5354,-3.3279,-0.7797,3.5557,-3.2759,-0.7784,3.567,-3.2867,-0.7783,3.554,-3.3341,-0.7774,3.5409,63.0
8.0,5.4228,-1.0253,4.9458,-0.001,36.4505,-0.0014,-5.0197,-0.8366,5.0581,-5.5406,-0.8276,4.7862,-5.6395,-0.8279,4.8841,-5.1008,-0.8773,5.3219,-4.9617,-1.051,5.0113,-5.4935,-1.0165,4.8299,-5.6585,-1.0139,5.0088,-5.0072,-1.0107,5.1319,86.0
3.0,4.209,-1.5404,3.2762,-179.1765,-118.3681,179.5082,-3.5726,-0.8926,3.4008,-3.4292,-0.8937,3.8979,-2.1869,-0.8886,3.6062,-2.3266,-0.8962,3.1053,-3.5636,-1.5356,3.3942,-3.4248,-1.5335,3.905,-2.189,-1.5301,3.5962,-2.3252,-1.5384,3.1056,58.5
8.0,5.878,-0.9826,4.7405,0.0043,23.995,-0.0057,-5.4193,-0.8124,4.9441,-5.9912,-0.7817,4.5333,-6.1512,-0.7803,4.6632,-5.5619,-0.823,5.1662,-5.4098,-0.9967,4.8421,-5.9838,-0.9788,4.5939,-6.1569,-0.981,4.8193,-5.476,-0.9613,5.019,92.0
8.0,4.6333,-0.9681,5.2283,0.0048,31.6528,-0.0038,-4.1905,-0.799,5.3413,-4.7071,-0.7849,4.9693,-4.8712,-0.779,5.1089,-4.2873,-0.8092,5.5685,-4.1808,-0.9783,5.2558,-4.7377,-0.9725,5.0874,-4.8749,-0.9744,5.2915,-4.2224,-0.951,5.4136,84.0
8.0,2.8463,-0.9903,1.4263,0.0028,29.732,-0.0246,-2.7548,-0.779,6.2475,-2.3727,-0.8642,6.3036,-2.307,-0.8668,6.1273,-2.5063,-0.9108,5.9172,-2.6148,-1.1657,6.1346,-2.3449,-0.9175,6.3262,-2.3524,-0.9578,6.1569,-2.5663,-0.9681,6.0048,37.0
